a,b,c,x_dist,x_mu,x_sigma,z_discrete,z_discrete_dist,z_n,e_dist,e_df,e_sigma,n,model,statistics,pvalue,answer
2.3717155074700713,-1.3563097226433456,3.822826857212931,normal,0,0.3,TRUE,discrete_uniform,4,normal,NA,0.25,300,higher order,205457.93011666974,0,TRUE
-1.5039655454456806,-2.389201110228896,4.0646147436928,normal,0,0.3,TRUE,discrete_uniform,5,normal,NA,1,50,higher order,2094.7485985070184,1.1836108210779705e-48,TRUE
1.8379948292858899,2.8766283276490867,3.407399842981249,neglognormal,0,0.6,TRUE,discrete_uniform,4,normal,NA,0.25,300,higher order,428130.7841124008,0,TRUE
-0.34495909279212356,-0.2543893796391785,4.989885009126738,neglognormal,0,0.6,TRUE,discrete_uniform,9,normal,NA,1,50,higher order,112.26307140680503,3.594532400967225e-22,TRUE
2.656740174628794,2.209482395555824,1.9002251978963614,neglognormal,0,0.6,FALSE,discrete_uniform,4,normal,NA,0.25,50,higher order,1355.0662094238573,1.2979327955075286e-44,TRUE
2.978606263641268,-0.792208684142679,1.6241824603639543,uniform,0,0.6,TRUE,discrete_uniform,9,normal,NA,0.5,100,higher order,295.759373103361,5.706294950316515e-52,TRUE
-0.1591121549718082,-0.2630570959299803,2.4470482405740768,lognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,2,50,higher order,1.4286381597111137,0.24083011608602786,FALSE
2.7954195169731975,1.2338518956676126,2.1392930787988007,lognormal,0,0.6,TRUE,discrete_uniform,3,normal,NA,1,100,higher order,67.28890342795552,2.5498401950808124e-23,TRUE
0.7889819070696831,0.3299218495376408,2.056803018786013,neglognormal,0,0.6,FALSE,discrete_uniform,9,normal,NA,2,100,higher order,13.017781477391171,1.856441139418135e-8,TRUE
1.4844648228026927,1.6196975586935878,3.9925845863763243,uniform,0,0.6,FALSE,discrete_uniform,3,normal,NA,1,300,higher order,19023.888448487047,0,TRUE
